timestamp,prompt_id,category,prompt_type,original_prompt,generated_caption,seed,sbert_similarity,bertscore_f1,word_overlap,clip_image_similarity,sbert_ci_lower,sbert_ci_upper,bertscore_ci_lower,bertscore_ci_upper,word_overlap_ci_lower,word_overlap_ci_upper,clip_ci_lower,clip_ci_upper,bootstrap_samples,avg_text_similarity,overall_similarity,combination
2025-06-25T09:05:29.675848,NS_11,non_place,structured,"Vintage tin robot with lithographed space graphics, wind-up mechanism, moving parts, original paint showing play wear, and 1950s atomic age design elements",a robot is standing in front of a blue background,4192,0.36275070905685425,0.837104320526123,0.03333333333333333,0.89013671875,0.043183316849172114,0.44719678536057467,0.7770235747098923,0.8315849304199219,0.0,0.058823529411764705,0.8857421875,0.89503173828125,1000,0.5999275147914886,0.6966639161109924,non_place_structured
2025-06-24T05:29:07.693464,NV_13,non_place,vague,silk ribbon,an image of an abstract painting on a wall,8936,0.22008591890335083,0.8462305068969727,0.0,0.71923828125,0.06401082146912813,0.23806656450033184,0.7935973331332207,0.8378215655684471,0.0,0.0,0.7119140625,0.73388671875,1000,0.5331582129001617,0.5951849023501078,non_place_vague
2025-06-25T06:49:29.150284,NS_06,non_place,structured,"Silk peony with hand-painted petals in gradient pink, wire stem wrapped in green tape, realistic texture, and millinery techniques visible in petal layering",an image of a pink rose in a frame on a white background,16,0.2980976700782776,0.8489701151847839,0.03225806451612903,0.85986328125,0.07942621540278197,0.41847469508647916,0.7915996894240379,0.8353035241365433,0.0,0.058823529411764705,0.84814453125,0.86378173828125,1000,0.5735338926315308,0.6689770221710205,non_place_structured
2025-06-22T07:20:49.371736,PV_09,place,vague,bridge crossing,an abstract painting of a red and white building,2565,0.1626906394958496,0.8362623453140259,0.0,0.79345703125,0.03303154855966568,0.2390966959297657,0.7923219352960587,0.8414586916565895,0.0,0.0,0.787109375,0.79736328125,1000,0.49947649240493774,0.5974700053532919,place_vague
2025-06-22T05:32:01.730362,PV_05,place,vague,urban corner,an image of a computer screen with text on it,3288,0.16313278675079346,0.8170067667961121,0.0,0.4130859375,0.020726440474390984,0.22129208222031588,0.7884869605302811,0.8314357683062553,0.0,0.0,0.393548583984375,0.414306640625,1000,0.49006977677345276,0.4644084970156352,place_vague
2025-06-22T20:21:37.364696,PS_04,place,structured,"Sahara Desert dune landscape at midday, with endless rolling sand formations, heat shimmer effects, clear blue sky, scattered camel bones, and profound acoustic emptiness",a black and white photo of waves on a beach,9237,0.36931878328323364,0.8433768153190613,0.03125,0.75390625,0.1190378062427044,0.4402703858911991,0.783770215511322,0.8302098020911217,0.0,0.05555555555555555,0.73828125,0.75146484375,1000,0.6063477993011475,0.6555339495340983,place_structured
2025-06-24T18:55:42.065908,NV_28,non_place,vague,velvet curtain,an abstract image of a group of people standing in front of a building,3849,0.19364334642887115,0.8447312712669373,0.0,0.634765625,-0.01397987667005509,0.19848008118569851,0.771350446343422,0.8203759953379631,0.0,0.0,0.62353515625,0.6357421875,1000,0.5191873088479042,0.5577134142319361,non_place_vague
2025-06-23T17:34:29.525017,PS_19,place,structured,"Californian vineyard hillside in autumn with organized grape vine rows, golden foliage, harvest equipment, winery buildings, and valley fog below rolling hills",an image of a field with many plants and trees,3716,0.33422261476516724,0.8493207097053528,0.06666666666666667,0.71337890625,0.08918818384408951,0.42713518664240835,0.7741440236568451,0.8350014865398407,0.0,0.11764705882352941,0.7021484375,0.7158203125,1000,0.59177166223526,0.6323074102401733,place_structured
2025-06-24T10:24:40.630522,NV_19,non_place,vague,wax candle,a group of candles on a table in a room,6272,0.5792258977890015,0.8726036548614502,0.0,0.951171875,0.021789349615573883,0.6811261504888534,0.7859419643878937,0.8674114167690277,0.0,0.0,0.94580078125,0.9541015625,1000,0.7259147763252258,0.8010004758834839,non_place_vague
2025-06-25T18:29:59.111805,NS_30,non_place,structured,"Chinese carved jade amulet with dragon motif, translucent green stone, silk cord, traditional craftsmanship, and cultural significance in protection symbolism",a computer generated image of an abstract pattern,7019,0.12921258807182312,0.8496133685112,0.0,0.560546875,-0.008794657606631513,0.208741370216012,0.7797906905412674,0.8259742021560669,0.0,0.0,0.54979248046875,0.560546875,1000,0.48941297829151154,0.5131242771943411,non_place_structured
2025-06-22T06:26:31.066584,PV_07,place,vague,garden shadows,an abstract image of a palm tree in the middle of a field,5779,0.3240659236907959,0.8357536196708679,0.0,0.814453125,0.07182977125048637,0.29486746490001675,0.7892074331641197,0.8320526450872421,0.0,0.0,0.81639404296875,0.8251953125,1000,0.5799097716808319,0.6580908894538879,place_vague
2025-06-22T04:37:37.650018,PV_03,place,vague,forest clearing,an abstract image of a tree in the middle of a field,366,0.3554096817970276,0.8405768871307373,0.0,0.76025390625,-0.0005838166689500199,0.4221232011914253,0.7805836290121079,0.8344878360629082,0.0,0.0,0.75048828125,0.7666015625,1000,0.5979932844638824,0.6520801583925883,place_vague
2025-06-23T14:35:48.950053,PS_13,place,structured,"Irish countryside meadow in spring with wildflowers swaying in wind, dry stone walls, sheep grazing, distant thatched cottage, and dramatic cloud formations overhead",an image of a sheep standing in the grass,3728,0.3797335624694824,0.8539698719978333,0.06896551724137931,0.68115234375,0.08893311563879251,0.520305061340332,0.7786836192011833,0.8310760051012039,0.0,0.11764705882352941,0.67626953125,0.6875,1000,0.6168517172336578,0.6382852594057719,place_structured
2025-06-22T15:40:42.939618,PV_27,place,vague,library quiet,an abstract image of a building in the middle of a field,6969,0.06393981724977493,0.8423855304718018,0.0,0.599609375,-0.003792683687061071,0.19095631912350647,0.7848287209868431,0.8288392767310142,0.0,0.0,0.59471435546875,0.61279296875,1000,0.45316267386078835,0.5019782409071922,place_vague
2025-06-22T19:18:05.664356,PS_03,place,structured,"Scandinavian boreal forest opening in late autumn, featuring towering spruce and birch trees with golden leaves, moss-covered fallen logs, filtered sunlight, and mushrooms on forest floor",an abstract image of a person walking on the ground,1412,0.09718406945466995,0.8432287573814392,0.030303030303030304,0.701171875,-0.04268911527469754,0.17492792718112465,0.7810142919421196,0.8198958039283752,0.0,0.05263157894736842,0.6396484375,0.68359375,1000,0.4702064134180546,0.5471949006120364,place_structured
2025-06-23T21:28:08.989153,PS_27,place,structured,"Oxford University library reading room with leather-bound volumes, wooden tables, green banker's lamps, scholars in concentration, and dust motes in afternoon sunbeams",an abstract image of a building with many windows,3476,0.20073790848255157,0.8406307101249695,0.034482758620689655,0.580078125,-0.009200539905577898,0.23653492107987403,0.7786735355854034,0.8285801500082016,0.0,0.0625,0.57908935546875,0.59228515625,1000,0.5206843093037605,0.5404822478691736,place_structured
2025-06-23T21:56:50.164353,PS_28,place,structured,"Venetian narrow alley with canal glimpses, laundry hanging between buildings, gondolier's call echoing, weathered stone facades, and morning light filtering through archways",an abstract image of a building with many windows,1999,0.4421481192111969,0.8370487689971924,0.03333333333333333,0.70263671875,0.0701724935323,0.3880139544606208,0.7797348946332932,0.8291140973567963,0.0,0.058823529411764705,0.69725341796875,0.70751953125,1000,0.6395984441041946,0.6606112023194631,place_structured
2025-06-22T10:31:55.065102,PV_16,place,vague,temple grounds,an abstract image of a building in the middle of a field,5966,0.3546678125858307,0.8405937552452087,0.0,0.5302734375,0.07165521420538426,0.30284682661294937,0.7814226895570755,0.8284903645515442,0.0,0.0,0.51611328125,0.529296875,1000,0.5976307839155197,0.5751783351103464,place_vague
2025-06-25T11:49:45.655939,NS_17,non_place,structured,"Hand-spun cotton thread on wooden bobbin, natural fiber twist, slight irregularity, and traditional spinning wheel provenance",a man's hand is holding an object in the air,6914,0.17227041721343994,0.8361146450042725,0.0,0.5556640625,-0.011067815637215971,0.24285352788865558,0.7758022204041481,0.8235090851783753,0.0,0.0,0.54345703125,0.5673828125,1000,0.5041925311088562,0.5213497082392374,non_place_structured
2025-06-24T09:21:44.554912,NV_18,non_place,vague,steel knife,an abstract image of a man standing in front of a building,9732,0.05543607473373413,0.8492226600646973,0.0,0.60791015625,-0.03798680249601603,0.17114188633859156,0.7911518082022667,0.8301743239164352,0.0,0.0,0.6005859375,0.61376953125,1000,0.4523293673992157,0.5041896303494772,non_place_vague
2025-06-24T17:54:35.157374,NV_27,non_place,vague,marble statue,a group of people standing in front of a building,4118,0.12811625003814697,0.8670493960380554,0.0,0.57373046875,0.04788970537483692,0.2076196581125259,0.7966752871870995,0.8491816863417625,0.0,0.0,0.56494140625,0.57666015625,1000,0.4975828230381012,0.5229653716087341,non_place_vague
2025-06-25T15:07:45.730012,NS_24,non_place,structured,"Memory foam pillow with temperature-responsive properties, bamboo fiber cover, ergonomic design, and sleep health technology integration",an image of a computer screen with a green and white background,8789,0.07767800986766815,0.828609049320221,0.08,0.5322265625,-0.03462842833250761,0.15331371203064917,0.7790621683001518,0.8268914863467216,0.0,0.14285714285714285,0.51708984375,0.5400390625,1000,0.45314352959394455,0.4795045405626297,non_place_structured
2025-06-25T14:39:58.593040,NS_23,non_place,structured,"Natural quartz crystal with hexagonal structure, optical clarity, inclusions visible, geological formation characteristics, and mineral specimen mounting",an abstract image of a person sitting in a chair,6273,0.0755939781665802,0.8407886624336243,0.0,0.646484375,-0.06035367827862501,0.17423713766038418,0.7867682576179504,0.8247904822230339,0.0,0.0,0.63916015625,0.65625,1000,0.45819132030010223,0.5209556718667349,non_place_structured
2025-06-23T16:07:32.951116,PS_16,place,structured,"Buddhist temple complex in Kyoto with raked gravel courtyard, traditional wooden architecture, stone Buddha statues, incense smoke, and monks in saffron robes walking meditation paths",an image of a building with trees in the background,9550,0.23595468699932098,0.8517069816589355,0.0625,0.6669921875,0.0534019161015749,0.30252562686800955,0.7808183237910271,0.8306749671697616,0.0,0.1111111111111111,0.66064453125,0.67138671875,1000,0.5438308343291283,0.5848846187194189,place_structured
2025-06-24T00:15:37.559504,NV_03,non_place,vague,wooden chair,an image of an abstract painting with orange and black lines,964,0.15964999794960022,0.8335094451904297,0.0,0.75146484375,0.047889881394803525,0.20407862700521945,0.7979356631636619,0.8462336882948875,0.0,0.0,0.75048828125,0.76563720703125,1000,0.49657972157001495,0.5815414289633433,non_place_vague
2025-06-24T14:58:37.555494,NV_24,non_place,vague,foam cushion,a black and white photo of an abstract image,5867,0.15548813343048096,0.838913083076477,0.0,0.7822265625,0.03630586918443442,0.20955429859459396,0.7875301495194436,0.8389653325080871,0.0,0.0,0.7802734375,0.79296875,1000,0.497200608253479,0.592209259668986,non_place_vague
2025-06-22T13:16:41.332408,PV_22,place,vague,lakeside rest,a computer screen with a picture of a train on it,8028,0.059502698481082916,0.8043206930160522,0.0,0.44677734375,-0.033641488291323185,0.12587979063391683,0.7760935053229332,0.8259577453136444,0.0,0.0,0.434320068359375,0.45458984375,1000,0.4319116957485676,0.4368669117490451,place_vague
2025-06-25T13:12:34.637611,NS_20,non_place,structured,"Japanese bamboo flute with finger holes, natural node patterns, lacquered finish, and traditional shakuhachi construction for musical performance",an abstract image of a building with many windows,351,0.07328528165817261,0.8410293459892273,0.038461538461538464,0.53564453125,-0.049938658811151976,0.2178069483488797,0.7766404807567596,0.8293671920895577,0.0,0.07142857142857142,0.50537109375,0.55615234375,1000,0.45715731382369995,0.4833197196324666,non_place_structured
2025-06-24T15:54:25.410429,NV_25,non_place,vague,vinyl record,"an abstract image of a red, white and black spiral",5311,0.09818457812070847,0.8254508376121521,0.0,0.8984375,-0.014839891507290303,0.1751253291964531,0.7971889942884445,0.8359438970685005,0.0,0.0,0.892578125,0.90673828125,1000,0.4618177078664303,0.6073576385776202,non_place_vague
2025-06-22T11:53:55.971911,PV_19,place,vague,hillside slope,an image of a computer screen with a picture of a house in the background,4028,0.08158131688833237,0.8137673735618591,0.0,0.68603515625,-0.02912543271668255,0.12551876232028006,0.7715504601597786,0.8248024567961693,0.0,0.0,0.67674560546875,0.6904296875,1000,0.44767434522509575,0.5271279489000639,place_vague
2025-06-23T19:29:32.877579,PS_23,place,structured,"Ancient Roman aqueduct tunnel with arched stone construction, moss growth on walls, filtered light from openings, water channel, and archaeological preservation markers",this is an image of a bridge that is made out of wood,8038,0.41373229026794434,0.8370768427848816,0.0,0.71728515625,0.05180860124528408,0.36109364032745356,0.7702152341604233,0.8203725397586822,0.0,0.0,0.71044921875,0.7197265625,1000,0.625404566526413,0.6560314297676086,place_structured
2025-06-23T15:38:08.421075,PS_15,place,structured,"Maine coastal lighthouse during storm, with powerful beacon cutting through darkness, waves crashing against rocky shore, keeper's quarters illuminated, and rain streaking windows",a man is standing on top of a wave in the ocean,372,0.26450198888778687,0.8532181978225708,0.0,0.6689453125,0.026991653256118298,0.4267768517136573,0.7837908357381821,0.8298676908016205,0.0,0.0,0.63328857421875,0.65137939453125,1000,0.5588600933551788,0.5955551664034525,place_structured
2025-06-22T07:47:56.035104,PV_10,place,vague,valley mist,an abstract image of a forest with trees in the background,9543,0.17472043633460999,0.8427547216415405,0.0,0.6484375,0.00527150789275766,0.2129458129405975,0.7925182893872261,0.8433960035443306,0.0,0.0,0.6455078125,0.6640625,1000,0.5087375789880753,0.5553042193253835,place_vague
